Host Listings Count,Neighbourhood Group Cleansed,Latitude,Longitude,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Cancellation Policy,Calculated host listings count,Reviews per Month,Name_Len,Name_Lang,Summary_Len,Summary_Lang,Space_Len,Space_Lang,Description_Len,Description_Lang,is_Thumbnail,is_HostAbout,is_ResponseInHours,Num_Host_Verifications,is_EntireHome,is_Bed,is_UpdatedToday
164.0,Salamanca,40.430979869257385,-3.675392912339705,Apartment,EntireHome,2,1.0,0.0,1.0,60.0,100.0,40.0,1,5,2,18,41,71,346,4,55.0,7.0,8.0,6.0,6.0,9.0,6.0,strict,145.0,0.45,38,True,265,False,952,True,1000,True,True,True,True,3,True,True,True
1.0,Salamanca,40.4328090395137,-3.6740986193160063,Apartment,EntireHome,4,1.0,1.0,2.0,60.0,200.0,40.0,1,0,3,0,0,0,250,4,90.0,10.0,9.0,10.0,10.0,10.0,9.0,flexible,1.0,0.33,32,False,235,False,217,False,1000,False,True,True,True,3,True,True,False
34.0,Salamanca,40.43406345690749,-3.674046570284363,Apartment,PrivateRoom,1,1.0,1.0,2.0,19.0,,,1,15,1,15,43,73,348,51,87.0,9.0,9.0,9.0,9.0,9.0,9.0,strict,33.0,2.36,37,False,322,False,542,False,1000,False,True,True,True,5,False,True,True
6.0,Salamanca,40.429494023042125,-3.686298970811813,Apartment,EntireHome,3,1.0,2.0,2.0,80.0,150.0,50.0,2,25,5,7,36,66,341,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.0,1.11,31,False,246,False,299,False,1000,False,True,True,True,4,True,True,False
2.0,Salamanca,40.435324207753176,-3.680572301826405,Apartment,EntireHome,4,1.0,1.0,1.0,45.0,,8.0,1,5,2,6,9,14,24,2,90.0,10.0,10.0,9.0,10.0,10.0,9.0,flexible,2.0,1.43,24,False,482,False,286,False,863,False,False,False,True,6,True,True,False
3.0,Salamanca,40.43017165122139,-3.680114288149413,Apartment,EntireHome,2,1.0,1.0,2.0,85.0,96.0,30.0,1,0,7,2,4,34,309,7,89.0,10.0,9.0,10.0,10.0,10.0,9.0,moderate,3.0,0.23,47,False,407,False,1000,False,999,False,True,True,True,4,True,True,False
1.0,Salamanca,40.43525139257499,-3.680969734134092,Apartment,EntireHome,3,1.0,2.0,3.0,59.0,300.0,24.0,1,0,2,0,0,0,0,0,,,,,,,,moderate,1.0,,32,False,242,False,41,False,284,False,False,False,False,3,True,True,False
11.0,Salamanca,40.434400421798685,-3.688127023270698,Apartment,EntireHome,2,1.0,1.0,1.0,110.0,250.0,78.0,1,0,3,18,48,78,257,8,93.0,10.0,10.0,10.0,10.0,9.0,9.0,strict,11.0,2.12,38,True,455,True,1000,True,1000,True,True,True,True,6,True,True,True
1.0,Chamartin,40.44335656497708,-3.680019711311019,Other,EntireHome,2,1.0,1.0,2.0,39.0,,,2,7,3,0,0,0,0,8,95.0,9.0,10.0,10.0,10.0,9.0,10.0,flexible,1.0,1.94,29,True,414,True,214,True,1000,True,True,True,True,3,True,True,False
1.0,Chamartin,40.43936886575096,-3.678793316201794,Apartment,PrivateRoom,2,2.0,1.0,1.0,30.0,,,1,20,2,0,18,48,323,2,40.0,4.0,3.0,9.0,8.0,8.0,6.0,flexible,1.0,0.11,23,False,269,False,389,False,1000,False,False,False,False,5,False,True,False
1.0,Chamartin,40.43910329291072,-3.677454117142597,Apartment,PrivateRoom,2,2.0,1.0,3.0,40.0,100.0,15.0,1,21,1,21,49,75,340,51,95.0,10.0,10.0,10.0,10.0,10.0,9.0,strict,1.0,0.93,35,False,0,False,1000,True,1000,True,True,True,True,3,False,True,False
4.0,Chamartin,40.4415703244149,-3.6711029806761815,Apartment,EntireHome,2,1.0,1.0,1.0,55.0,150.0,25.0,1,0,2,0,0,3,3,4,80.0,9.0,10.0,10.0,10.0,8.0,9.0,moderate,4.0,0.46,49,False,416,False,341,False,1000,False,True,True,True,3,True,True,False
1.0,Chamartin,40.44104153293098,-3.67671745523754,Apartment,PrivateRoom,1,1.0,1.0,1.0,26.0,200.0,,1,0,1,0,18,48,323,9,93.0,9.0,9.0,10.0,10.0,9.0,10.0,flexible,1.0,0.35,24,True,148,True,40,True,190,True,True,False,False,3,False,True,False
1.0,Chamartin,40.43931127558669,-3.6784782562465934,Apartment,PrivateRoom,2,1.0,1.0,1.0,38.0,,25.0,1,10,1,23,53,83,358,13,100.0,10.0,10.0,10.0,10.0,9.0,10.0,strict,1.0,0.72,34,True,136,True,0,False,136,True,False,False,False,6,False,True,False
4.0,Chamartin,40.44659602585556,-3.67535154805493,Apartment,EntireHome,4,1.0,1.0,2.0,50.0,,20.0,2,10,2,1,5,35,310,14,96.0,10.0,9.0,10.0,10.0,10.0,9.0,strict,1.0,0.53,35,False,242,False,629,True,1000,True,True,False,True,4,True,True,False
1.0,Chamartin,40.44531318381776,-3.6736966488877,Apartment,EntireHome,6,1.5,2.0,4.0,100.0,100.0,50.0,1,0,2,20,50,71,339,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,flexible,1.0,1.0,41,False,298,False,349,False,737,False,True,False,False,4,True,True,False
2.0,Chamartin,40.44750187055294,-3.669542811599865,Apartment,EntireHome,2,1.0,1.0,1.0,69.0,110.0,30.0,1,0,5,0,0,4,279,12,93.0,9.0,9.0,10.0,10.0,9.0,9.0,strict,2.0,0.31,35,True,0,False,629,True,629,True,True,True,True,4,True,True,False
1.0,Chamartin,40.455848569441855,-3.676632962491513,Apartment,PrivateRoom,2,1.0,1.0,1.0,52.0,,,1,0,1,16,46,76,351,8,97.0,10.0,10.0,10.0,10.0,9.0,9.0,flexible,1.0,0.37,31,False,92,False,338,False,1000,False,True,False,True,3,False,True,False
1.0,Chamartin,40.462342568955386,-3.684894297520053,Apartment,PrivateRoom,1,1.0,1.0,1.0,70.0,,,1,0,3,27,57,87,177,0,,,,,,,,flexible,1.0,,29,False,78,False,0,False,78,False,True,False,False,2,False,True,False
23.0,Chamartin,40.461353821542296,-3.687860459069907,Apartment,EntireHome,4,1.0,1.0,2.0,60.0,150.0,30.0,1,0,2,3,27,57,320,32,95.0,10.0,9.0,10.0,9.0,9.0,10.0,strict,23.0,3.0,43,True,424,True,644,True,1000,True,True,True,True,5,True,True,True
1.0,Tetuan,40.45103204523672,-3.707096662004347,Apartment,PrivateRoom,2,1.0,1.0,2.0,20.0,,,1,0,2,15,28,46,298,49,87.0,9.0,9.0,9.0,9.0,8.0,9.0,flexible,1.0,2.51,34,True,247,True,138,True,999,True,True,True,True,3,False,True,False
1.0,Tetuan,40.45084361405748,-3.705344563278294,Apartment,PrivateRoom,1,2.0,1.0,1.0,30.0,,,1,0,1,0,0,0,0,0,,,,,,,,flexible,1.0,,29,False,250,False,101,False,1000,False,True,False,False,2,False,True,False
1.0,Tetuan,40.45388950605275,-3.7071973583637337,Apartment,EntireHome,4,1.0,2.0,3.0,45.0,150.0,,1,0,2,0,0,0,0,5,80.0,9.0,10.0,10.0,10.0,9.0,9.0,flexible,1.0,0.32,50,False,249,True,89,True,249,True,True,False,False,3,True,True,False
46.0,Tetuan,40.44975501837482,-3.704877942031088,Loft,EntireHome,2,1.0,1.0,1.0,38.0,100.0,60.0,2,5,1,0,6,36,311,4,80.0,9.0,8.0,10.0,8.0,8.0,7.0,moderate,44.0,0.33,31,True,232,True,0,False,366,True,True,True,True,4,True,True,True
1.0,Tetuan,40.45446850757014,-3.704851837375671,BedAndBreakfast,PrivateRoom,2,1.0,1.0,1.0,29.0,,,1,12,1,10,24,46,319,196,96.0,10.0,10.0,10.0,10.0,9.0,10.0,moderate,1.0,6.28,33,False,266,False,314,True,1000,True,True,True,True,3,False,True,True
32.0,Tetuan,40.45590781121979,-3.691900145605146,Apartment,EntireHome,2,1.0,0.0,1.0,42.0,150.0,,1,0,10,0,6,36,202,0,,,,,,,,moderate,29.0,,29,True,108,True,152,True,745,True,True,False,False,3,True,False,True
4.0,Tetuan,40.45529196806816,-3.696536637064407,BedAndBreakfast,PrivateRoom,2,1.0,1.0,2.0,40.0,,,1,10,1,21,51,81,356,15,89.0,9.0,9.0,10.0,10.0,9.0,9.0,flexible,4.0,0.28,30,False,0,False,1000,True,1000,True,True,True,True,4,False,True,False
3.0,Tetuan,40.45224224959427,-3.6944708188479742,Apartment,EntireHome,3,1.0,1.0,2.0,60.0,,,2,8,3,7,17,44,44,116,94.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,3.0,3.68,33,True,249,True,294,True,1000,True,True,True,True,3,True,True,False
2.0,Tetuan,40.451697238818106,-3.700375347942529,Apartment,EntireHome,4,1.0,1.0,2.0,42.0,,45.0,2,12,3,9,26,49,323,58,87.0,9.0,9.0,9.0,10.0,9.0,9.0,flexible,2.0,1.04,35,False,250,False,714,False,1000,False,True,True,True,3,True,True,True
1.0,Tetuan,40.4479732894423,-3.699262346749957,Apartment,PrivateRoom,2,1.0,1.0,1.0,30.0,,,1,0,1,29,59,89,364,8,98.0,9.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,0.44,19,False,244,False,0,False,244,False,False,False,False,3,False,False,False
3.0,Centro,40.421964198630725,-3.7037622537223087,Apartment,EntireHome,3,1.0,0.0,2.0,80.0,300.0,,2,15,1,7,9,20,282,47,92.0,10.0,9.0,10.0,10.0,10.0,9.0,moderate,3.0,2.73,24,False,194,False,371,False,1000,False,True,True,True,5,True,True,True
3.0,Centro,40.423494710502354,-3.705456289441012,Apartment,PrivateRoom,1,2.0,1.0,1.0,26.0,,10.0,1,0,6,0,23,53,98,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,3.0,0.41,47,False,241,False,647,False,1000,False,True,False,True,3,False,True,False
142.0,Centro,40.4216713293493,-3.7075600974903806,Apartment,EntireHome,1,1.0,1.0,2.0,124.0,150.0,70.0,2,15,3,18,29,45,229,0,,,,,,,,strict,77.0,,50,True,481,True,948,True,1000,True,True,True,True,6,True,True,True
2.0,Centro,40.42195156033005,-3.701678332964492,Apartment,EntireHome,3,1.0,1.0,1.0,50.0,,10.0,2,15,1,4,17,36,311,20,88.0,10.0,9.0,9.0,9.0,10.0,8.0,strict,2.0,2.44,29,False,289,False,289,False,807,False,True,False,True,3,True,True,True
10.0,Centro,40.42290397807043,-3.7064673148063534,Apartment,EntireHome,4,1.0,1.0,2.0,115.0,,,1,0,1,19,49,73,348,0,,,,,,,,flexible,5.0,,43,True,361,True,103,True,523,True,False,False,True,3,True,True,False
3.0,Centro,40.4223562389821,-3.7067562073539935,Apartment,EntireHome,4,1.0,1.0,2.0,60.0,,20.0,1,0,1,5,10,24,289,18,82.0,8.0,9.0,9.0,9.0,10.0,8.0,strict,3.0,0.54,30,True,248,False,1000,False,1000,False,False,True,True,4,True,True,True
1.0,Centro,40.42866617805561,-3.702995887356501,Apartment,EntireHome,6,2.0,2.0,3.0,107.0,200.0,35.0,5,25,3,0,0,3,212,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,1.67,50,True,221,False,709,False,842,True,True,True,True,5,True,True,False
1.0,Centro,40.42621685406532,-3.704945120419257,Apartment,PrivateRoom,1,2.0,1.0,1.0,20.0,,,1,0,1,0,2,32,33,0,,,,,,,,flexible,1.0,,32,False,507,False,0,False,507,False,True,True,False,4,False,True,False
51.0,Centro,40.42065696789537,-3.704939998070219,Apartment,EntireHome,3,1.0,1.0,1.0,76.0,200.0,32.0,2,11,4,9,15,37,312,13,89.0,9.0,10.0,10.0,9.0,10.0,9.0,moderate,51.0,0.27,35,False,196,True,161,True,752,True,False,True,True,4,True,True,True
1.0,Centro,40.42180409115021,-3.7053237837484447,Apartment,EntireHome,6,1.0,2.0,3.0,98.0,,,4,5,4,7,14,25,300,63,92.0,9.0,10.0,10.0,10.0,10.0,9.0,moderate,1.0,1.83,35,False,251,False,398,False,1000,False,True,True,True,3,True,True,False
1.0,Centro,40.42654853957194,-3.705186048692227,House,EntireHome,4,2.0,1.0,2.0,90.0,200.0,,2,20,1,0,0,0,188,5,100.0,9.0,10.0,10.0,9.0,10.0,10.0,strict,1.0,0.48,19,False,423,True,0,False,636,True,True,False,False,3,True,True,False
1.0,Centro,40.42532596778073,-3.7033667204563714,Apartment,EntireHome,4,1.0,2.0,3.0,78.0,,,1,0,5,0,0,7,56,6,87.0,10.0,9.0,10.0,10.0,10.0,9.0,moderate,1.0,0.7,34,True,211,True,0,False,211,True,False,False,True,5,True,True,False
2.0,Centro,40.41509108647165,-3.7079555406474913,Apartment,EntireHome,3,1.0,1.0,2.0,60.0,100.0,29.0,1,15,2,1,1,1,2,0,,,,,,,,flexible,2.0,,29,False,262,True,96,True,666,True,True,True,True,4,True,True,True
1.0,Centro,40.41529175558419,-3.707101372247832,Condominium,PrivateRoom,2,1.0,1.0,1.0,41.0,,,2,20,2,8,31,61,61,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,4.29,18,False,346,False,144,False,999,False,True,False,True,5,False,True,False
3.0,Centro,40.418889080820335,-3.706553263313279,Apartment,EntireHome,6,2.0,2.0,3.0,150.0,150.0,40.0,3,10,2,3,11,32,115,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,2.0,4.0,32,True,358,False,732,False,999,False,True,False,True,3,True,True,False
1.0,Centro,40.41604441230472,-3.707770344053804,Condominium,EntireHome,4,1.0,1.0,2.0,45.0,,25.0,2,10,2,9,9,9,44,0,,,,,,,,flexible,1.0,,40,False,190,False,371,True,916,False,True,False,True,6,True,True,True
1.0,Centro,40.41742264681875,-3.7019059122068247,House,PrivateRoom,1,1.0,1.0,1.0,65.0,,,1,0,5,30,60,90,365,0,,,,,,,,moderate,1.0,,35,False,0,False,846,True,846,True,True,False,False,2,False,True,False
51.0,Centro,40.415963435628,-3.70301852198919,Apartment,EntireHome,4,1.0,1.0,1.0,82.0,200.0,32.0,2,11,4,2,10,23,240,66,88.0,9.0,9.0,9.0,9.0,10.0,9.0,moderate,51.0,1.34,32,False,0,False,944,True,944,True,True,True,True,4,True,True,True
32.0,Tetuan,40.46432026216117,-3.695272351199946,Apartment,EntireHome,4,1.0,0.0,1.0,50.0,150.0,,1,0,2,15,34,56,200,1,80.0,8.0,8.0,8.0,8.0,8.0,8.0,moderate,29.0,0.91,22,True,141,True,303,True,1000,True,False,False,False,3,True,True,True
5.0,Tetuan,40.45781835845519,-3.6976062265046608,Other,PrivateRoom,1,1.0,1.0,1.0,55.0,,,1,0,1,29,58,88,363,0,,,,,,,,flexible,5.0,,22,False,323,False,0,False,323,False,True,False,True,4,False,True,False
2.0,Tetuan,40.46273730731858,-3.695974365685892,Apartment,PrivateRoom,3,2.0,1.0,1.0,16.0,,,1,10,1,26,56,86,361,2,100.0,8.0,6.0,10.0,10.0,10.0,10.0,flexible,2.0,0.91,34,False,131,False,0,False,131,False,False,False,False,3,False,True,False
1.0,Tetuan,40.45738585739967,-3.6958462704620745,Apartment,EntireHome,3,1.0,1.0,1.0,65.0,,,1,0,4,1,1,1,1,3,93.0,10.0,10.0,9.0,8.0,9.0,9.0,moderate,1.0,0.38,42,True,250,True,678,True,1000,True,True,True,False,4,True,True,False
1.0,Tetuan,40.47063930174626,-3.695788191353836,House,EntireHome,4,2.0,2.0,2.0,60.0,,20.0,1,0,3,0,0,3,89,0,,,,,,,,moderate,1.0,,46,False,343,False,449,False,1000,False,True,False,False,5,True,True,False
1.0,Tetuan,40.46159205382047,-3.705682291677389,Apartment,PrivateRoom,1,1.0,1.0,1.0,16.0,90.0,,1,0,3,17,42,72,72,13,82.0,8.0,8.0,9.0,8.0,8.0,8.0,flexible,1.0,1.48,34,False,246,False,102,False,477,False,True,False,True,4,False,True,False
3.0,Chamberi,40.43205951361414,-3.7126699508229617,Apartment,EntireHome,6,2.0,3.0,4.0,200.0,150.0,50.0,1,0,3,4,9,34,309,4,90.0,8.0,8.0,10.0,9.0,9.0,9.0,strict,3.0,0.66,39,True,446,False,1000,False,1000,False,True,False,True,4,True,True,False
1.0,Chamberi,40.4368901857662,-3.71744245204714,Apartment,EntireHome,2,1.0,1.0,1.0,77.0,,,1,0,1,6,6,6,44,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,1.0,35,False,251,False,97,False,489,False,True,False,True,3,True,True,True
6.0,Chamberi,40.430223780783685,-3.7059982003442618,Apartment,PrivateRoom,2,2.0,1.0,1.0,19.0,,10.0,2,0,1,16,44,74,349,29,78.0,8.0,9.0,9.0,8.0,9.0,8.0,strict,6.0,1.35,19,False,211,True,29,True,355,True,True,True,True,6,False,True,False
32.0,Villaverde,40.35181231499757,-3.686129028972923,Apartment,EntireHome,6,1.0,1.0,2.0,50.0,150.0,,1,0,5,17,47,70,232,1,80.0,10.0,10.0,10.0,10.0,10.0,6.0,moderate,29.0,0.15,25,False,157,True,266,True,967,True,True,False,False,3,True,True,True
6.0,Villaverde,40.35311371290432,-3.690474143933871,Apartment,PrivateRoom,8,1.5,3.0,7.0,80.0,,20.0,1,0,2,10,37,62,150,4,80.0,9.0,8.0,10.0,10.0,9.0,8.0,strict,6.0,0.78,31,False,228,False,410,False,1000,False,True,True,True,3,False,True,False
4.0,Villaverde,40.35971239474707,-3.695494562172337,House,PrivateRoom,1,1.5,1.0,1.0,10.0,,,1,0,10,0,0,0,184,0,,,,,,,,flexible,4.0,,48,False,183,False,0,False,183,False,True,False,True,4,False,True,False
3.0,VillaVallecas,40.3711099056801,-3.6079857306357432,Apartment,PrivateRoom,2,1.0,1.0,1.0,50.0,100.0,10.0,1,10,1,27,57,87,362,0,,,,,,,,moderate,3.0,,35,False,250,False,51,False,431,False,True,True,True,4,False,True,False
3.0,SanBlas,40.4402816901601,-3.622875091217516,Loft,EntireHome,5,1.5,1.0,4.0,55.0,100.0,35.0,3,5,3,15,42,60,148,31,89.0,9.0,9.0,9.0,9.0,8.0,9.0,moderate,3.0,1.91,34,False,249,False,0,False,249,False,True,False,True,3,True,True,False
1.0,SanBlas,40.44171954680843,-3.632489898187155,Other,PrivateRoom,2,1.0,1.0,1.0,22.0,,,2,15,2,0,0,4,279,10,96.0,10.0,9.0,10.0,10.0,9.0,9.0,moderate,1.0,1.8,30,False,377,False,436,False,1000,False,True,False,True,7,False,True,False
1.0,Barajas,40.45873279496958,-3.581748013082453,House,PrivateRoom,1,2.5,1.0,1.0,25.0,,,1,0,2,11,41,71,71,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,2.0,43,False,479,False,284,True,1000,False,True,True,True,3,False,True,False
1.0,Barajas,40.46004740929588,-3.586470347387258,BedAndBreakfast,PrivateRoom,2,1.0,1.0,1.0,28.0,,,1,6,1,4,14,40,40,39,99.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,17.21,48,False,230,False,313,False,1000,False,True,False,True,6,False,True,False
3.0,Barajas,40.46869607523165,-3.586753667992636,Apartment,PrivateRoom,1,1.0,1.0,1.0,30.0,,,1,0,3,0,0,0,66,0,,,,,,,,flexible,1.0,,22,False,211,True,0,False,211,True,True,False,False,4,False,True,False
2.0,Barajas,40.47164215404663,-3.584197464412314,Apartment,PrivateRoom,2,1.0,1.0,1.0,45.0,200.0,,1,0,1,0,8,38,38,0,,,,,,,,strict,2.0,,40,True,499,True,231,True,731,True,True,False,True,6,False,True,False
3.0,Barajas,40.472795634635496,-3.577713022232033,Apartment,PrivateRoom,2,1.0,1.0,1.0,23.0,,,1,9,1,3,4,10,100,61,94.0,10.0,9.0,10.0,10.0,10.0,9.0,strict,3.0,10.0,37,True,491,True,107,True,1000,True,True,True,True,3,False,True,False
2.0,Barajas,40.47436598316243,-3.5805046916622456,Apartment,EntireHome,4,2.0,2.0,2.0,60.0,200.0,40.0,2,25,2,17,47,77,352,1,100.0,10.0,10.0,8.0,8.0,8.0,8.0,strict,1.0,0.61,39,True,451,False,217,False,1000,False,True,False,True,3,True,True,False
2.0,Barajas,40.46355449068629,-3.5873713669825755,House,PrivateRoom,2,1.0,1.0,2.0,40.0,,,1,10,1,8,20,35,187,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,moderate,2.0,0.61,35,False,291,False,231,False,1000,False,True,False,True,6,False,True,False
3.0,Centro,40.422662407177135,-3.703182555180923,Apartment,EntireHome,2,1.0,0.0,1.0,49.0,100.0,30.0,1,0,2,4,10,20,70,31,95.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,3.0,4.35,24,False,45,False,1000,False,1000,False,True,True,True,4,True,True,False
3.0,Centro,40.42206647240436,-3.7040573412641926,Apartment,PrivateRoom,1,1.0,0.0,1.0,30.0,,,1,0,2,3,3,6,6,0,,,,,,,,flexible,3.0,,28,False,352,False,0,False,352,False,True,True,True,6,False,True,False
38.0,Centro,40.42793618505894,-3.7078838852683615,Apartment,PrivateRoom,1,2.0,1.0,1.0,32.0,200.0,30.0,1,0,7,0,19,49,324,0,,,,,,,,strict,38.0,,30,False,225,False,35,False,1000,False,True,True,False,7,False,True,False
1.0,Centro,40.42326801821501,-3.703452262015738,Condominium,PrivateRoom,3,1.0,1.0,2.0,23.0,,,1,0,1,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,0.48,36,False,405,False,0,False,405,False,True,False,False,6,False,True,False
16.0,Centro,40.4216020398512,-3.704345034214207,House,EntireHome,2,1.0,1.0,1.0,69.0,100.0,20.0,1,0,1,11,36,62,337,2,100.0,10.0,10.0,8.0,10.0,10.0,10.0,strict,16.0,2.0,50,True,237,False,694,False,1000,False,True,True,True,4,True,True,True
23.0,Centro,40.422942377227024,-3.7037243683658,Apartment,EntireHome,6,1.0,2.0,3.0,110.0,150.0,35.0,4,18,2,2,11,26,255,61,88.0,9.0,9.0,9.0,9.0,10.0,9.0,strict,23.0,2.85,35,False,356,True,759,True,1000,True,True,True,True,5,True,True,True
5.0,Centro,40.4234222115417,-3.7048737485507,House,PrivateRoom,7,5.0,1.0,7.0,28.0,,,1,28,1,13,43,72,347,156,83.0,8.0,9.0,9.0,9.0,9.0,9.0,flexible,5.0,2.48,34,False,246,False,142,False,1000,False,True,True,True,3,False,True,True
1.0,Centro,40.42681253872485,-3.704301449051048,Apartment,EntireHome,2,1.0,1.0,1.0,30.0,,15.0,1,0,3,1,25,25,25,22,90.0,10.0,9.0,10.0,10.0,10.0,9.0,flexible,1.0,2.5,31,False,360,False,0,False,360,False,True,False,True,3,True,True,False
3.0,Centro,40.42577744779253,-3.7022244895351086,Apartment,PrivateRoom,1,1.5,1.0,5.0,28.0,,20.0,1,0,3,0,0,6,281,1,80.0,8.0,8.0,8.0,10.0,8.0,8.0,strict,2.0,0.14,24,True,249,True,999,True,1000,True,True,True,True,5,False,True,False
1.0,Centro,40.42512627663513,-3.704265369783421,Apartment,EntireHome,2,1.0,1.0,1.0,54.0,,15.0,1,0,1,1,10,35,310,65,94.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,1.0,1.37,34,False,240,False,682,True,770,True,False,True,True,4,True,True,False
40.0,Centro,40.42168424786874,-3.704680021908789,Apartment,EntireHome,4,2.0,2.0,2.0,260.0,,90.0,1,0,3,20,20,20,287,0,,,,,,,,strict,37.0,,20,False,89,False,0,False,89,False,True,False,True,4,True,True,True
5.0,Centro,40.42539242019648,-3.702974117189828,Apartment,EntireHome,2,1.0,1.0,1.0,87.0,150.0,30.0,1,0,3,11,32,54,326,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,4.0,1.87,50,True,261,True,687,True,1000,True,True,True,True,5,True,True,True
1.0,Centro,40.427055585346,-3.709797395107134,Apartment,PrivateRoom,2,1.0,1.0,1.0,35.0,,20.0,1,0,1,16,33,63,338,19,94.0,9.0,9.0,10.0,10.0,10.0,9.0,moderate,1.0,2.52,33,False,284,False,24,False,851,False,True,False,True,4,False,True,False
1.0,Centro,40.42790173947088,-3.703336012798008,Apartment,EntireHome,4,1.0,2.0,2.0,80.0,,25.0,1,0,3,10,40,70,345,5,96.0,10.0,9.0,10.0,10.0,10.0,10.0,flexible,1.0,0.31,28,False,226,True,0,False,226,True,True,False,False,3,True,True,False
2.0,Centro,40.42480308403218,-3.702503210410648,Apartment,EntireHome,6,2.0,2.0,3.0,89.0,103.0,35.0,4,20,2,2,2,2,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.0,2.0,46,True,191,True,0,False,191,True,True,True,True,5,True,True,True
32.0,Arganzuela,40.39424608726042,-3.696453186044038,House,PrivateRoom,6,2.0,4.0,6.0,23.0,150.0,25.0,1,22,4,14,44,74,349,8,95.0,9.0,8.0,9.0,9.0,9.0,9.0,strict,25.0,0.16,34,True,0,False,444,True,444,True,True,True,True,3,False,True,False
6.0,Arganzuela,40.392640404184135,-3.6966373196057294,House,EntireHome,4,1.0,1.0,2.0,50.0,100.0,30.0,4,15,2,5,12,27,278,78,92.0,10.0,10.0,10.0,10.0,9.0,9.0,strict,5.0,5.97,22,False,249,False,78,False,691,False,True,False,True,6,True,True,False
1.0,Arganzuela,40.39185556595163,-3.6971007400227975,Apartment,EntireHome,4,1.0,2.0,2.0,65.0,,40.0,3,15,5,15,31,46,46,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,0.77,30,True,250,True,606,True,1000,True,True,True,True,4,True,True,False
1.0,Arganzuela,40.398547973770064,-3.6993800661355674,Apartment,PrivateRoom,2,1.0,1.0,1.0,25.0,,,1,10,2,1,19,39,310,42,95.0,9.0,10.0,10.0,10.0,9.0,9.0,moderate,1.0,1.2,36,True,0,False,630,True,630,True,True,True,True,5,False,True,False
1.0,Arganzuela,40.39419325215178,-3.695803105283868,Apartment,PrivateRoom,2,1.0,1.0,1.0,30.0,,10.0,2,0,2,28,58,72,72,0,,,,,,,,moderate,1.0,,45,True,354,True,0,False,589,True,True,False,False,4,False,True,False
3.0,Arganzuela,40.39196603531127,-3.69501036410722,Apartment,EntireHome,2,1.0,1.0,1.0,44.0,300.0,30.0,1,0,3,0,0,0,0,21,79.0,9.0,9.0,9.0,10.0,9.0,8.0,moderate,3.0,0.67,32,False,250,True,511,True,1000,True,True,True,True,4,True,True,False
3.0,Arganzuela,40.39467617914183,-3.693656008279954,Condominium,SharedRoom,5,2.0,1.0,2.0,25.0,100.0,,1,25,2,27,57,87,362,0,,,,,,,,flexible,3.0,,29,False,111,False,73,False,618,False,True,False,True,4,False,True,False
1.0,Arganzuela,40.39806456859073,-3.695778912118328,Apartment,EntireHome,2,1.0,1.0,2.0,60.0,100.0,20.0,1,0,2,0,0,7,258,9,93.0,10.0,10.0,10.0,10.0,9.0,10.0,strict,1.0,0.48,32,False,144,False,35,False,341,False,False,False,False,3,True,True,False
1.0,Arganzuela,40.397681466777264,-3.696106968903019,Other,PrivateRoom,1,1.0,1.0,1.0,25.0,,,1,0,1,26,56,86,361,31,94.0,10.0,10.0,10.0,10.0,9.0,10.0,flexible,1.0,3.94,19,False,266,False,0,False,266,False,True,True,True,4,False,True,False
2.0,Arganzuela,40.3984268240576,-3.692116443559808,Apartment,PrivateRoom,1,1.0,1.0,1.0,40.0,,,1,0,2,30,60,90,365,0,,,,,,,,flexible,2.0,,35,True,258,True,23,True,844,True,True,True,False,4,False,True,False
1.0,Arganzuela,40.404416219514005,-3.690471941051645,House,PrivateRoom,2,1.0,1.0,1.0,25.0,,,1,10,1,0,0,0,0,0,,,,,,,,flexible,1.0,,50,True,336,False,0,False,336,False,True,True,False,6,False,True,False
